radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,400,1,130,1822,0,49.875869750977,40.42350769043,1000,1,1,1491230345,1491230345,0
GSM,400,1,300,1812,0,48.549270629883,39.431991577148,1000,1,1,1491230263,1491230263,0
GSM,400,1,300,1842,0,48.549270629883,39.431991577148,1000,1,1,1491230263,1491230263,0
GSM,400,1,300,1781,0,48.545150756836,39.186172485352,1000,1,1,1491230241,1491230241,0
GSM,400,1,130,1872,0,49.88410949707,40.427627563477,1000,1,1,1491230345,1491230345,0
GSM,400,1,130,3971,0,49.848403930664,40.41389465332,1000,1,1,1491230345,1491230345,0
GSM,400,1,355,551,0,48.560256958008,39.168319702148,1000,1,1,1491230241,1491230241,0
GSM,400,1,300,2221,0,48.534164428711,39.349594116211,1000,1,1,1491230258,1491230258,0
GSM,400,1,355,721,0,48.546524047852,39.184799194336,1000,1,1,1491230241,1491230241,0
GSM,400,1,300,2392,0,48.89533996582,39.473190307617,1000,1,1,1491230293,1491230293,0
GSM,400,1,355,332,0,48.594589233398,39.120254516602,1000,1,1,1491230241,1491230241,0
GSM,400,1,300,2041,0,48.524551391602,39.213638305664,1000,1,1,1491230247,1491230247,0
GSM,400,1,355,712,0,48.582229614258,39.142227172852,1000,1,1,1491230241,1491230241,0
GSM,400,1,300,2343,0,48.576736450195,39.444351196289,1000,1,1,1491230274,1491230274,0
GSM,400,1,300,3822,0,48.821182250977,39.423751831055,1000,1,1,1491230288,1491230288,0
GSM,400,1,300,2443,0,48.779983520508,39.455337524414,1000,1,1,1491230288,1491230288,0
GSM,400,1,300,2441,0,48.83903503418,39.449844360352,1000,1,1,1491230293,1491230293,0
GSM,400,1,300,2301,0,48.510818481445,39.28092956543,1000,1,1,1491230247,1491230247,0
GSM,400,1,300,3823,0,48.793716430664,39.444351196289,1000,1,1,1491230288,1491230288,0
GSM,400,1,300,2191,0,48.514938354492,39.289169311523,1000,1,1,1491230247,1491230247,0
GSM,400,1,130,1833,0,49.885482788086,40.427627563477,1000,1,1,1491230345,1491230345,0
GSM,400,1,300,1862,0,48.884353637695,39.462203979492,1000,1,1,1491230293,1491230293,0
GSM,400,1,130,3292,0,49.896469116211,40.427627563477,1000,1,1,1491230345,1491230345,0
GSM,400,1,300,2231,0,48.50944519043,39.278182983398,1000,1,1,1491230247,1491230247,0
GSM,400,1,300,2101,0,48.53141784668,39.330368041992,1000,1,1,1491230258,1491230258,0
GSM,400,1,355,811,0,48.594589233398,39.124374389648,1000,1,1,1491230241,1491230241,0
GSM,400,1,355,1061,0,48.54377746582,39.187545776367,1000,1,1,1491230241,1491230241,0
GSM,400,1,300,3821,0,48.834915161133,39.429244995117,1000,1,1,1491230290,1491230290,0
GSM,400,1,355,1251,0,48.58772277832,39.133987426758,1000,1,1,1491230241,1491230241,0
GSM,400,1,300,2272,0,48.505325317383,39.257583618164,1000,1,1,1491230247,1491230247,0
GSM,400,1,400,3071,0,49.91569519043,40.424880981445,1000,1,1,1491230345,1491230345,0
GSM,400,1,300,2431,0,48.866500854492,39.449844360352,1000,1,1,1491230290,1491230290,0
GSM,400,1,355,1122,0,48.594589233398,39.120254516602,1000,1,1,1491230241,1491230241,0
GSM,400,1,300,4013,0,48.527297973633,39.313888549805,1000,1,1,1491230252,1491230252,0
GSM,400,1,300,2263,0,48.65364074707,39.488296508789,1000,1,1,1491230282,1491230282,0
GSM,400,1,300,2002,0,48.547897338867,39.43473815918,1000,1,1,1491230263,1491230263,0
GSM,400,1,300,2192,0,48.534164428711,39.348220825195,1000,1,1,1491230252,1491230252,0
GSM,400,1,300,2003,0,48.590469360352,39.445724487305,1000,1,1,1491230269,1491230269,0
GSM,400,1,300,2342,0,48.639907836914,39.458084106445,1000,1,1,1491230282,1491230282,0
GSM,400,1,300,2082,0,48.561630249023,39.166946411133,1000,1,1,1491230241,1491230241,0
GSM,400,1,355,713,0,48.563003540039,39.165573120117,1000,1,1,1491230241,1491230241,0
GSM,400,1,2100,3013,0,49.841537475586,40.412521362305,1000,1,1,1491230345,1491230345,0
GSM,400,1,2200,2781,0,49.623184204102,40.253219604492,1000,1,1,1491230336,1491230336,0
GSM,400,1,2200,3763,0,49.414443969727,40.082931518555,1000,1,1,1491230329,1491230329,0
GSM,400,1,2190,921,0,49.856643676758,40.376815795898,1000,1,1,1491230345,1491230345,0
GSM,400,1,2190,1691,0,49.855270385742,40.378189086914,1000,2,1,1491271669,1491964027,0
GSM,400,1,2200,3733,0,49.570999145508,40.22575378418,1000,1,1,1491230334,1491230334,0
GSM,400,1,2200,2271,0,48.929672241211,39.526748657227,1000,1,1,1491230296,1491230296,0
GSM,400,1,2190,1341,0,49.855270385742,40.378189086914,1000,1,1,1491230345,1491230345,0
GSM,400,1,2200,3752,0,49.418563842773,40.045852661133,1000,1,1,1491230329,1491230329,0
GSM,400,1,2200,3261,0,49.595718383789,40.239486694336,1000,1,1,1491230336,1491230336,0
GSM,400,1,2200,3773,0,49.424057006836,40.100784301758,1000,1,1,1491230329,1491230329,0
GSM,400,1,2190,923,0,49.856643676758,40.376815795898,1000,1,1,1491230345,1491230345,0
GSM,400,1,2200,3772,0,49.415817260742,40.073318481445,1000,1,1,1491230329,1491230329,0
GSM,400,1,2200,1563,0,49.621810913086,40.251846313477,1000,1,1,1491230336,1491230336,0
GSM,400,1,2190,922,0,49.856643676758,40.376815795898,1000,1,1,1491230345,1491230345,0
GSM,400,1,300,2061,0,48.512191772461,39.242477416992,1000,1,1,1491230247,1491230247,0
GSM,400,1,2200,3573,0,49.705581665039,40.286178588867,1000,1,1,1491230340,1491230340,0
GSM,400,1,2200,2272,0,48.922805786133,39.508895874023,1000,1,1,1491230293,1491230293,0
GSM,400,1,2200,1561,0,49.643783569336,40.26008605957,1000,1,1,1491230336,1491230336,0
GSM,400,1,2190,2012,0,49.855270385742,40.376815795898,1000,1,1,1491230345,1491230345,0
GSM,400,1,2200,3332,0,48.937911987305,39.539108276367,1000,1,1,1491230296,1491230296,0
GSM,400,1,2200,2791,0,49.728927612305,40.283432006836,1000,1,1,1491230340,1491230340,0
GSM,400,1,2200,3852,0,49.448776245117,40.139236450195,1000,1,1,1491230331,1491230331,0
GSM,400,1,2190,231,0,49.849091,40.375443,1000,2,1,1491271668,1491650555,0
GSM,400,1,2200,2591,0,49.135665893555,39.747848510742,1000,1,1,1491230320,1491230320,0
GSM,400,1,2200,3263,0,49.579238891602,40.231246948242,1000,1,1,1491230336,1491230336,0
GSM,400,1,2200,1242,0,49.057388305664,39.697036743164,1000,1,1,1491230312,1491230312,0
GSM,400,1,2200,3823,0,49.465255737305,40.162582397461,1000,1,1,1491230331,1491230331,0
GSM,400,1,2200,3571,0,49.70832824707,40.284805297852,1000,1,1,1491230340,1491230340,0
GSM,400,1,2200,3811,0,49.569625854492,40.22575378418,1000,1,1,1491230334,1491230334,0
GSM,400,1,2200,2672,0,48.984603881836,39.62287902832,1000,1,1,1491230307,1491230307,0
GSM,400,1,355,722,0,48.547897338867,39.182052612305,1000,1,1,1491230241,1491230241,0
GSM,400,1,355,922,0,48.590469360352,39.131240844727,1000,1,1,1491230241,1491230241,0
GSM,400,1,300,2411,0,48.918685913086,39.499282836914,1000,1,1,1491230299,1491230299,0
GSM,400,1,2200,3331,0,48.94889831543,39.555587768555,1000,1,1,1491230299,1491230299,0
GSM,400,1,2200,2321,0,49.241409301758,39.819259643555,1000,1,1,1491230323,1491230323,0
GSM,400,1,2200,2623,0,49.047775268555,39.691543579102,1000,1,1,1491230312,1491230312,0
GSM,400,1,2200,3743,0,49.572372436523,40.227127075195,1000,1,1,1491230334,1491230334,0
GSM,400,1,2200,2843,0,49.661636352539,40.265579223633,1000,1,1,1491230340,1491230340,0
GSM,400,1,2200,2841,0,49.687728881836,40.276565551758,1000,1,1,1491230340,1491230340,0
GSM,400,1,2200,2351,0,49.056015014648,39.695663452148,1000,1,1,1491230312,1491230312,0
GSM,400,1,2200,3753,0,49.413070678711,40.078811645508,1000,1,1,1491230329,1491230329,0
GSM,400,1,2200,2832,0,48.951644897461,39.558334350586,1000,1,1,1491230299,1491230299,0
GSM,400,1,2200,3771,0,49.425430297852,40.102157592773,1000,1,1,1491230331,1491230331,0
GSM,400,1,2200,3221,0,49.013442993164,39.65446472168,1000,1,1,1491230312,1491230312,0
GSM,400,1,2200,1562,0,49.619064331055,40.250473022461,1000,1,1,1491230336,1491230336,0
GSM,400,1,300,2423,0,48.796463012695,39.45671081543,1000,1,1,1491230290,1491230290,0
GSM,400,1,300,2001,0,48.615188598633,39.45671081543,1000,1,1,1491230282,1491230282,0
GSM,400,1,2200,3751,0,49.417190551758,40.085678100586,1000,1,1,1491230329,1491230329,0
GSM,400,1,2200,2621,0,49.04914855957,39.691543579102,1000,1,1,1491230314,1491230314,0
GSM,400,1,2200,3782,0,49.417190551758,40.067825317383,1000,1,1,1491230329,1491230329,0
GSM,400,1,2200,2283,0,48.964004516602,39.599533081055,1000,1,1,1491230302,1491230302,0
GSM,400,1,2200,3731,0,49.610824584961,40.246353149414,1000,1,1,1491230340,1491230340,0
GSM,400,1,2200,2343,0,49.223556518555,39.806900024414,1000,1,1,1491230323,1491230323,0
GSM,400,1,2200,2342,0,49.165878295898,39.768447875977,1000,1,1,1491230323,1491230323,0
GSM,400,1,2200,2332,0,49.123306274414,39.739608764648,1000,1,1,1491230318,1491230318,0
GSM,400,1,2200,3851,0,49.448776245117,40.140609741211,1000,1,1,1491230331,1491230331,0
GSM,400,1,2200,3781,0,49.424057006836,40.100784301758,1000,1,1,1491230329,1491230329,0
GSM,400,1,2200,2352,0,49.013442993164,39.651718139648,1000,1,1,1491230309,1491230309,0
GSM,400,1,2200,2671,0,48.993106,39.625427,3934,4,1,1491271671,1505388388,0
GSM,400,1,2190,1761,0,49.855270385742,40.378189086914,1000,1,1,1491230345,1491230345,0
GSM,400,1,2200,4243,0,48.968124389648,39.583053588867,1000,1,1,1491230302,1491230302,0
GSM,400,1,2200,3883,0,49.62043762207,40.24772644043,1000,2,1,1491271678,1491613250,0
GSM,400,1,2200,4233,0,48.998336791992,39.63249206543,1000,1,1,1491230307,1491230307,0
GSM,400,1,2200,4253,0,48.973124,39.601736,1000,2,1,1491271679,1492507960,0
GSM,400,1,2200,3891,0,49.687728881836,40.276565551758,1000,1,1,1491230340,1491230340,0
GSM,400,1,300,2163,0,48.517684936523,39.294662475586,1000,1,1,1491230247,1491230247,0
GSM,400,1,2200,3762,0,49.413070678711,40.080184936523,1000,1,1,1491230329,1491230329,0
GSM,400,1,2200,3572,0,49.709701538086,40.284805297852,1000,1,1,1491230340,1491230340,0
GSM,400,1,2200,2282,0,48.969497680664,39.58854675293,1000,1,1,1491230302,1491230302,0
GSM,400,1,2190,1301,0,49.855957,40.377502,1000,2,1,1491271669,1491964027,0
GSM,400,1,2200,2622,0,49.007093,39.645432,1977,2,1,1491271671,1505388369,0
GSM,400,1,2200,3742,0,49.555892944336,40.217514038086,1000,1,1,1491230334,1491230334,0
GSM,400,1,2200,2293,0,48.921432495117,39.508895874023,1000,1,1,1491230296,1491230296,0
GSM,400,1,2200,3822,0,49.458389282227,40.152969360352,1000,1,1,1491230334,1491230334,0
GSM,400,1,2200,3741,0,49.561386108398,40.220260620117,1000,1,1,1491230334,1491230334,0
GSM,400,1,2200,2281,0,48.972244262695,39.60090637207,1000,1,1,1491230307,1491230307,0
GSM,400,1,2200,2673,0,49.013442993164,39.655838012695,1000,1,1,1491230309,1491230309,0
GSM,400,1,2200,3333,0,48.940658569336,39.54460144043,1000,1,1,1491230296,1491230296,0
GSM,400,1,2230,1702,0,49.811325073242,40.404281616211,1000,1,1,1491230345,1491230345,0
GSM,400,1,2200,4232,0,48.93928527832,39.541854858398,1000,1,1,1491230296,1491230296,0
GSM,400,1,2200,3893,0,49.601211547852,40.235366821289,1000,1,1,1491230336,1491230336,0
GSM,400,1,2200,4251,0,49.006576538086,39.643478393555,1000,1,1,1491230309,1491230309,0
GSM,400,1,2200,4252,0,48.97087097168,39.583053588867,1000,1,1,1491230299,1491230299,0
GSM,400,1,2200,3853,0,49.455642700195,40.148849487305,1000,1,1,1491230331,1491230331,0
GSM,400,1,2200,3903,0,49.419937133789,40.052719116211,1000,1,1,1491230329,1491230329,0
GSM,400,1,2200,3901,0,49.418563842773,40.047225952148,1000,1,1,1491230329,1491230329,0
GSM,400,1,2200,4023,0,48.969497680664,39.61051940918,1000,1,1,1491230304,1491230304,0
GSM,400,1,2200,4271,0,48.972244262695,39.591293334961,1000,1,1,1491230302,1491230302,0
GSM,400,1,2200,4122,0,48.958511352539,39.565200805664,1000,1,1,1491230299,1491230299,0
GSM,400,1,2200,4112,0,49.030167,39.664869,4863,2,1,1491271679,1505389621,0
GSM,400,1,2200,4123,0,48.950271606445,39.555587768555,1000,1,1,1491230299,1491230299,0
GSM,400,1,2200,3882,0,49.653396606445,40.262832641602,1000,1,1,1491230336,1491230336,0
GSM,400,1,2200,3842,0,49.461135864258,40.157089233398,1000,1,1,1491230334,1491230334,0
GSM,400,1,2200,2833,0,48.980484008789,39.620132446289,1000,1,1,1491230304,1491230304,0
GSM,400,1,2200,4283,0,48.972244262695,39.611892700195,1000,1,1,1491230304,1491230304,0
GSM,400,1,2200,4091,0,49.281234741211,39.846725463867,1000,1,1,1491230323,1491230323,0
GSM,400,1,2230,1473,0,49.794845581055,40.408401489258,1000,1,1,1491230341,1491230341,0
GSM,400,1,2200,4241,0,48.973617553711,39.58854675293,1000,1,1,1491230299,1491230299,0
GSM,400,1,2200,3952,0,49.440536499023,40.122756958008,1000,1,1,1491230331,1491230331,0
GSM,400,1,2200,3892,0,49.653396606445,40.262832641602,1000,1,1,1491230336,1491230336,0
GSM,400,1,2200,3973,0,48.940658569336,39.54460144043,1000,1,1,1491230296,1491230296,0
GSM,400,1,2200,4021,0,49.006576538086,39.646224975586,1000,1,1,1491230309,1491230309,0
GSM,400,1,2200,3962,0,49.57649230957,40.229873657227,1000,1,1,1491230334,1491230334,0
GSM,400,1,2230,2582,0,49.803085327148,40.412521362305,1000,1,1,1491230341,1491230341,0
GSM,400,1,2290,3483,0,49.614944458008,40.249099731445,1000,1,1,1491230336,1491230336,0
GSM,400,1,2290,3303,0,49.789352416992,40.37956237793,1000,1,1,1491230341,1491230341,0
GSM,400,1,2290,3373,0,49.766028,40.300604,2320,2,1,1491230340,1548820918,0
GSM,400,1,2190,1271,0,49.855270385742,40.378189086914,1000,1,1,1491230345,1491230345,0
GSM,400,1,2200,2632,0,49.141159057617,39.750595092773,1000,1,1,1491230318,1491230318,0
GSM,400,1,2200,3971,0,48.96125793457,39.573440551758,1000,1,1,1491230302,1491230302,0
GSM,400,1,2230,283,0,49.789352416992,40.400161743164,1000,1,1,1491230341,1491230341,0
GSM,400,1,2200,4131,0,49.459492,40.191742,2493,22,1,1491271679,1493789459,0
GSM,400,1,2200,4242,0,48.965377807617,39.574813842773,1000,1,1,1491230299,1491230299,0
GSM,400,1,2200,4293,0,48.972244262695,39.591293334961,1000,1,1,1491230302,1491230302,0
GSM,400,1,2200,4113,0,49.097213745117,39.721755981445,1000,1,1,1491230320,1491230320,0
GSM,400,1,2230,1472,0,49.794845581055,40.408401489258,1000,1,1,1491230341,1491230341,0
GSM,400,1,2200,2842,0,49.67399597168,40.272445678711,1000,1,1,1491230340,1491230340,0
GSM,400,1,2200,3222,0,48.980484008789,39.620132446289,1000,1,1,1491230304,1491230304,0
GSM,400,1,2200,4263,0,48.971678,39.601244,1000,2,1,1491271679,1492507978,0
GSM,400,1,2230,293,0,49.81819152832,40.407028198242,1000,1,1,1491230345,1491230345,0
GSM,400,1,2200,3861,0,49.60807800293,40.246353149414,1000,1,1,1491230336,1491230336,0
GSM,400,1,2200,3881,0,49.690475463867,40.283432006836,1000,2,1,1491271677,1491285759,0
GSM,400,1,2200,3953,0,49.481735229492,40.17219543457,1000,1,1,1491230334,1491230334,0
GSM,400,1,2200,3961,0,49.601211547852,40.242233276367,1000,1,1,1491230336,1491230336,0
GSM,400,1,2200,4291,0,48.972244262695,39.603652954102,1000,1,1,1491230304,1491230304,0
GSM,400,1,2230,1992,0,49.790725708008,40.372695922852,1000,1,1,1491230341,1491230341,0
GSM,400,1,2200,4111,0,49.050507,39.677749,7070,2,1,1491271679,1505389658,0
GSM,400,1,2200,4292,0,48.973617553711,39.58854675293,1000,1,1,1491230299,1491230299,0
GSM,400,1,2200,4102,0,49.101333618164,39.724502563477,1000,1,1,1491230320,1491230320,0
GSM,400,1,2200,2273,0,48.92692565918,39.517135620117,1000,1,1,1491230296,1491230296,0
GSM,400,1,2200,3761,0,49.413070678711,40.081558227539,1000,1,1,1491230329,1491230329,0
GSM,400,1,2200,3862,0,49.565505981445,40.223007202148,1000,1,1,1491230334,1491230334,0
GSM,400,1,2200,4282,0,48.972244262695,39.585800170898,1000,1,1,1491230299,1491230299,0
GSM,400,1,2230,821,0,49.81819152832,40.407028198242,1000,1,1,1491230345,1491230345,0
GSM,400,1,2200,3972,0,48.94889831543,39.555587768555,1000,1,1,1491230299,1491230299,0
GSM,400,1,2230,773,0,49.809951782227,40.404281616211,1000,1,1,1491230345,1491230345,0
GSM,400,1,2200,4012,0,49.370498657227,39.91813659668,1000,1,1,1491230323,1491230323,0
GSM,400,1,2200,3902,0,49.42268371582,40.029373168945,1000,1,1,1491230329,1491230329,0
GSM,400,1,2200,3863,0,49.588851928711,40.236740112305,1000,1,1,1491230336,1491230336,0
GSM,400,1,2200,4121,0,48.96125793457,39.569320678711,1000,1,1,1491230299,1491230299,0
GSM,400,1,2290,3503,0,49.769337,40.319481,2375,2,1,1491271681,1547086665,0
GSM,400,1,2200,3931,0,49.319686889648,39.876937866211,1000,1,1,1491230326,1491230326,0
GSM,400,1,2200,3933,0,49.249649047852,39.824752807617,1000,1,1,1491230323,1491230323,0
GSM,400,1,2200,4273,0,48.964004516602,39.573440551758,1000,1,1,1491230299,1491230299,0
GSM,400,1,2200,4101,0,49.127426147461,39.740982055664,1000,1,1,1491230320,1491230320,0
GSM,400,1,2200,3932,0,49.251022338867,39.824752807617,1000,1,1,1491230323,1491230323,0
GSM,400,1,2290,4073,0,49.768753051758,40.308151245117,1000,1,1,1491230340,1491230340,0
UMTS,400,1,3750,242494758,0,49.440536499023,40.126876831055,1000,1,1,1491230211,1491230211,0
UMTS,400,1,4050,265432815,0,49.072494506836,39.705276489258,1000,1,1,1491230241,1491230241,0
UMTS,400,1,4050,265432816,0,49.083480834961,39.71076965332,1000,1,1,1491230241,1491230241,0
UMTS,400,1,4050,265432812,0,49.211196899414,39.79866027832,1000,1,1,1491230241,1491230241,0
UMTS,400,1,3750,242490669,0,49.415817260742,40.087051391602,1000,1,1,1491230211,1491230211,0
UMTS,400,1,3750,242488427,0,49.75227355957,40.295791625977,1000,1,1,1491230206,1491230206,0
UMTS,400,1,4050,265432814,0,49.098587036133,39.721755981445,1000,1,1,1491230241,1491230241,0
UMTS,400,1,3750,242490904,0,49.73030090332,40.284805297852,1000,1,1,1491230206,1491230206,0
UMTS,400,2,1646,299089,0,49.768221,40.327078,1000,2,1,1491328470,1506235831,0
UMTS,400,1,3600,235939280,0,49.847030639648,40.372695922852,1000,1,1,1491285800,1491285800,0
UMTS,400,1,3750,242488165,0,49.745407104492,40.29167175293,1000,1,1,1491285759,1491285759,0
UMTS,400,1,3750,242492883,0,49.84016418457,40.341110229492,1000,1,1,1491285759,1491285759,0
UMTS,400,1,3950,255591030,0,49.845657348633,40.412521362305,1000,1,1,1491285759,1491285759,0
UMTS,400,1,3900,216280066,0,50.042037963867,40.374069213867,1000,1,1,1491285759,1491285759,0
UMTS,400,1,3950,255594178,0,49.84977722168,40.41389465332,1000,1,1,1491285759,1491285759,0
UMTS,400,1,3950,255595465,0,49.849681,40.414215,1000,2,1,1491353504,1493709682,0
LTE,400,2,15071,105744131,0,49.958267211914,40.416641235352,1000,1,1,1491301708,1491301708,0
UMTS,400,1,3700,242487391,0,49.78732,40.390115,1000,12,1,1393647380,1506513696,0
UMTS,400,2,1522,131235106,0,48.594589233398,39.11750793457,1000,1,1,1491355952,1491355952,0
UMTS,400,1,3900,255595911,0,49.962387084961,40.367202758789,1000,1,1,1491359440,1491359440,0
UMTS,400,1,3900,255603731,0,49.95964050293,40.400161743164,1000,2,1,1491386484,1492130708,0
UMTS,400,1,3900,255596334,0,49.960499,40.393837,1000,2,1,1491386483,1492540200,0
UMTS,400,1,3900,255591939,0,49.948654174805,40.404281616211,1000,1,1,1491359440,1491359440,0
UMTS,400,1,3900,255591040,0,49.958267211914,40.402908325195,1000,1,1,1491359440,1491359440,0
UMTS,400,1,3900,255603726,0,49.961013793945,40.397415161133,1000,1,1,1491359445,1491359445,0
UMTS,400,1,3900,255594433,0,49.958267211914,40.394668579102,1000,1,1,1491359445,1491359445,0
UMTS,400,1,3900,255594774,0,49.965133666992,40.383682250977,1000,1,1,1491359440,1491359440,0
UMTS,400,1,3900,255601349,0,49.955585,40.395281,1000,2,1,1491386484,1492540200,0
UMTS,400,1,3900,255593508,0,49.952774047852,40.40153503418,1000,1,1,1491359440,1491359440,0
UMTS,400,1,3900,255591039,0,49.954147338867,40.40153503418,1000,1,1,1491359440,1491359440,0
LTE,400,2,16521,599299,0,49.772873,40.437241,1000,2,1,1491432183,1492000068,0
LTE,400,2,16421,105974019,0,49.790725708008,40.40153503418,1000,1,1,1491400980,1491400980,0
LTE,400,2,16421,106238721,0,49.79621887207,40.409774780273,1000,1,1,1491400980,1491400980,0
LTE,400,2,16462,105702659,0,49.803085327148,40.353469848633,1000,1,1,1491400980,1491400980,0
LTE,400,2,16421,105796354,0,49.798965454102,40.356216430664,1000,1,1,1491400980,1491400980,0
LTE,400,2,16041,105233154,0,49.798965454102,40.418014526367,1000,1,1,1491400980,1491400980,0
LTE,400,2,16462,105797377,0,49.79621887207,40.363082885742,1000,1,1,1491400980,1491400980,0
LTE,400,2,16041,106060547,0,49.797592163086,40.412521362305,1000,1,1,1491400980,1491400980,0
LTE,400,2,16521,105564418,0,49.794845581055,40.424880981445,1000,1,1,1491400980,1491400980,0
LTE,400,2,16462,105797379,0,49.79621887207,40.363082885742,1000,1,1,1491400980,1491400980,0
LTE,400,2,16441,105794818,0,49.794845581055,40.365829467773,1000,1,1,1491400980,1491400980,0
LTE,400,2,16462,105702658,0,49.804458618164,40.354843139648,1000,1,1,1491400980,1491400980,0
LTE,400,2,16602,1573635,0,49.627304077148,40.57731628418,1000,1,1,1491400980,1491400980,0
LTE,400,2,16601,828674,0,49.711086,40.497919,1000,2,1,1491432183,1505829824,0
LTE,400,2,16421,105999618,0,49.798965454102,40.353469848633,1000,1,1,1491400980,1491400980,0
LTE,400,2,16462,105376002,0,49.792098999023,40.36994934082,1000,1,1,1491400980,1491400980,0
GSM,400,2,2102,3712,0,47.350387573242,39.400405883789,1000,1,1,1491393933,1491393933,0
UMTS,400,2,1570,131543095,0,47.354507446289,39.404525756836,1000,1,1,1491393939,1491393939,0
UMTS,400,1,4055,265427683,0,47.364120483398,39.410018920898,1000,1,1,1491393939,1491393939,0
UMTS,400,1,4055,265427680,0,47.365493774414,39.411392211914,1000,1,1,1491393939,1491393939,0
UMTS,400,2,1562,131464911,0,49.18098449707,41.015396118164,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131456734,0,48.79508972168,41.449356079102,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131464591,0,49.26887512207,40.953598022461,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131404651,0,48.874740600586,41.327133178711,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131406999,0,49.105453491211,41.101913452148,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131406957,0,48.972244262695,41.203536987305,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131464981,0,48.902206420898,41.28044128418,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131406952,0,49.028549194336,41.173324584961,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131427373,0,49.02717590332,41.173324584961,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131406953,0,48.954391479492,41.221389770508,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131463343,0,48.974990844727,41.200790405273,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131463972,0,48.79508972168,41.447982788086,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1660,384135,0,49.689102172852,40.521011352539,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1660,349936,0,49.550399780273,40.624008178711,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131426933,0,48.834915161133,41.404037475586,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131465171,0,48.810195922852,41.430130004883,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131464543,0,48.902206420898,41.276321411133,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131427375,0,49.079360961914,41.128005981445,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1660,381557,0,49.55451965332,40.618515014648,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1652,351675,0,49.755771,40.448803,1000,3,1,1491434199,1494233558,0
UMTS,400,2,1562,131464541,0,48.943405151367,41.228256225586,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1562,131434535,0,48.79508972168,41.447982788086,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1656,340946,0,49.727554321289,40.481185913086,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1660,381556,0,49.553146362305,40.619888305664,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1660,334716,0,49.487228393555,40.702285766602,1000,1,1,1491400977,1491400977,0
UMTS,400,2,1660,343996,0,49.658889770508,40.54573059082,1000,1,1,1491400977,1491400977,0
GSM,400,2,1348,59356,0,49.635731,40.553232,1000,3,1,1491434648,1548285946,0
GSM,400,2,1348,35811,0,49.572372436523,40.608901977539,1000,1,1,1491400974,1491400974,0
GSM,400,2,1348,53016,0,49.572372436523,40.608901977539,1000,1,1,1491400974,1491400974,0
GSM,400,2,2094,44791,0,49.139785766602,41.05110168457,1000,1,1,1491400974,1491400974,0
GSM,400,2,1348,53011,0,49.572372436523,40.608901977539,1000,1,1,1491400974,1491400974,0
GSM,400,2,1348,22291,0,49.635721,40.553237,1000,3,1,1491434648,1548285946,0
GSM,400,2,2094,7314,0,49.138412475586,41.053848266602,1000,1,1,1491400974,1491400974,0
GSM,400,2,2094,1732,0,49.139785766602,41.052474975586,1000,1,1,1491400974,1491400974,0
GSM,400,2,1348,59351,0,49.647903442383,40.552597045898,1000,1,1,1491400974,1491400974,0
GSM,400,2,1348,61072,0,49.63937,40.555539,1000,2,1,1491434648,1547252133,0
GSM,400,1,2230,1082,0,49.793472290039,40.393295288086,1000,1,1,1491437754,1491437754,0
GSM,400,1,2230,1101,0,49.793472290039,40.393295288086,1000,1,1,1491437754,1491437754,0
LTE,400,2,16021,105979138,0,49.826431274414,40.386428833008,1000,1,1,1491474438,1491474438,0
LTE,400,2,16051,106234113,0,49.855270385742,40.404281616211,1000,1,1,1491474433,1491474433,0
LTE,400,2,16051,106048259,0,49.853897094727,40.40153503418,1000,1,1,1491474438,1491474438,0
LTE,400,2,16051,106234115,0,49.852523803711,40.402908325195,1000,1,1,1491474433,1491474433,0
LTE,400,2,16021,105988866,0,49.823684692383,40.385055541992,1000,1,1,1491474438,1491474438,0
LTE,400,2,16022,106552065,0,49.844284057617,40.396041870117,1000,1,1,1491474433,1491474433,0
LTE,400,2,16022,106195201,0,49.844284057617,40.394668579102,1000,1,1,1491474433,1491474433,0
LTE,400,2,16051,105987330,0,49.856643676758,40.404281616211,1000,2,1,1491529741,1491569868,0
